Date,NFCI,ANFCI
2016-02-26,-0.3260,-0.3110
2016-03-04,-0.3420,-0.3300
2016-03-11,-0.3570,-0.3470
2016-03-18,-0.3700,-0.3570
2016-03-25,-0.3790,-0.3580
2016-04-01,-0.3860,-0.3520
2016-04-08,-0.3890,-0.3420
2016-04-15,-0.3920,-0.3340
2016-04-22,-0.3930,-0.3310
2016-04-29,-0.3930,-0.3300
2016-05-06,-0.3910,-0.3300
2016-05-13,-0.3890,-0.3300
2016-05-20,-0.3860,-0.3280
2016-05-27,-0.3810,-0.3220
2016-06-03,-0.3750,-0.3140
2016-06-10,-0.3690,-0.3040
2016-06-17,-0.3620,-0.2940
2016-06-24,-0.3570,-0.2860
2016-07-01,-0.3550,-0.2800
2016-07-08,-0.3560,-0.2800
2016-07-15,-0.3600,-0.2850
2016-07-22,-0.3630,-0.2920
2016-07-29,-0.3670,-0.2980
2016-08-05,-0.3690,-0.2990
2016-08-12,-0.3680,-0.2940
2016-08-19,-0.3650,-0.2810
2016-08-26,-0.3600,-0.2630
2016-09-02,-0.3530,-0.2430
2016-09-09,-0.3470,-0.2270
2016-09-16,-0.3430,-0.2170
2016-09-23,-0.3430,-0.2140
2016-09-30,-0.3460,-0.2190
2016-10-07,-0.3540,-0.2310
2016-10-14,-0.3630,-0.2460
2016-10-21,-0.3740,-0.2670
2016-10-28,-0.3870,-0.2940
2016-11-04,-0.3990,-0.3250
2016-11-11,-0.4130,-0.3580
2016-11-18,-0.4250,-0.3860
2016-11-25,-0.4360,-0.4070
2016-12-02,-0.4460,-0.4180
2016-12-09,-0.4540,-0.4210
2016-12-16,-0.4610,-0.4200
2016-12-23,-0.4670,-0.4160
2016-12-30,-0.4730,-0.4150
2017-01-06,-0.4780,-0.4160
2017-01-13,-0.4840,-0.4170
2017-01-20,-0.4890,-0.4190
2017-01-27,-0.4920,-0.4200
2017-02-03,-0.4940,-0.4220
2017-02-10,-0.4960,-0.4280
2017-02-17,-0.4950,-0.4340
2017-02-24,-0.4930,-0.4400
2017-03-03,-0.4910,-0.4470
2017-03-10,-0.4880,-0.4500
2017-03-17,-0.4860,-0.4500
2017-03-24,-0.4850,-0.4500
2017-03-31,-0.4860,-0.4530
2017-04-07,-0.4890,-0.4570
2017-04-14,-0.4950,-0.4630
2017-04-21,-0.5030,-0.4700
2017-04-28,-0.5130,-0.4780
2017-05-05,-0.5220,-0.4870
2017-05-12,-0.5320,-0.4970
2017-05-19,-0.5410,-0.5080
2017-05-26,-0.5490,-0.5210
2017-06-02,-0.5560,-0.5310
2017-06-09,-0.5610,-0.5360
2017-06-16,-0.5650,-0.5390
2017-06-23,-0.5680,-0.5410
2017-06-30,-0.5710,-0.5490
2017-07-07,-0.5740,-0.5620
2017-07-14,-0.5770,-0.5770
2017-07-21,-0.5790,-0.5900
2017-07-28,-0.5790,-0.5930
2017-08-04,-0.5760,-0.5850
2017-08-11,-0.5710,-0.5670
2017-08-18,-0.5660,-0.5460
2017-08-25,-0.5620,-0.5290
2017-09-01,-0.5590,-0.5180
2017-09-08,-0.5590,-0.5150
2017-09-15,-0.5620,-0.5190
2017-09-22,-0.5660,-0.5250
2017-09-29,-0.5720,-0.5340
2017-10-06,-0.5780,-0.5450
2017-10-13,-0.5850,-0.5580
2017-10-20,-0.5920,-0.5720
2017-10-27,-0.5970,-0.5860
2017-11-03,-0.6010,-0.5990
2017-11-10,-0.6030,-0.6070
2017-11-17,-0.6040,-0.6110
2017-11-24,-0.6040,-0.6110
2017-12-01,-0.6050,-0.6080
2017-12-08,-0.6060,-0.6060
2017-12-15,-0.6080,-0.6080
2017-12-22,-0.6120,-0.6140
2017-12-29,-0.6150,-0.6240
2018-01-05,-0.6190,-0.6330
2018-01-12,-0.6190,-0.6350
2018-01-19,-0.6140,-0.6290
2018-01-26,-0.6060,-0.6140
2018-02-02,-0.5920,-0.5940
2018-02-09,-0.5750,-0.5730
2018-02-16,-0.5590,-0.5560
2018-02-23,-0.5440,-0.5430
2018-03-02,-0.5300,-0.5300
2018-03-09,-0.5160,-0.5150
2018-03-16,-0.5060,-0.4980
2018-03-23,-0.4990,-0.4820
2018-03-30,-0.4970,-0.4730
2018-04-06,-0.5010,-0.4730
2018-04-13,-0.5120,-0.4850
2018-04-20,-0.5260,-0.5050
2018-04-27,-0.5390,-0.5250
2018-05-04,-0.5520,-0.5420
2018-05-11,-0.5610,-0.5530
2018-05-18,-0.5660,-0.5590
2018-05-25,-0.5670,-0.5580
2018-06-01,-0.5620,-0.5540
2018-06-08,-0.5570,-0.5490
2018-06-15,-0.5510,-0.5420
2018-06-22,-0.5450,-0.5350
2018-06-29,-0.5430,-0.5300
2018-07-06,-0.5440,-0.5330
2018-07-13,-0.5490,-0.5430
2018-07-20,-0.5570,-0.5590
2018-07-27,-0.5660,-0.5790
2018-08-03,-0.5750,-0.5970
2018-08-10,-0.5840,-0.6100
2018-08-17,-0.5910,-0.6170
2018-08-24,-0.5960,-0.6190
2018-08-31,-0.6000,-0.6220
2018-09-07,-0.6020,-0.6270
2018-09-14,-0.6030,-0.6330
2018-09-21,-0.6000,-0.6380
2018-09-28,-0.5960,-0.6370
2018-10-05,-0.5890,-0.6290
2018-10-12,-0.5800,-0.6140
2018-10-19,-0.5690,-0.6000
2018-10-26,-0.5550,-0.5880
2018-11-02,-0.5410,-0.5800
2018-11-09,-0.5250,-0.5740
2018-11-16,-0.5060,-0.5600
2018-11-23,-0.4850,-0.5370
2018-11-30,-0.4660,-0.5070
2018-12-07,-0.4480,-0.4750
2018-12-14,-0.4350,-0.4530
2018-12-21,-0.4300,-0.4470
2018-12-28,-0.4330,-0.4570
2019-01-04,-0.4460,-0.4800
2019-01-11,-0.4660,-0.5040
2019-01-18,-0.4890,-0.5270
2019-01-25,-0.5130,-0.5460
2019-02-01,-0.5360,-0.5660
2019-02-08,-0.5560,-0.5870
2019-02-15,-0.5730,-0.6100
2019-02-22,-0.5860,-0.6320
2019-03-01,-0.5940,-0.6480
2019-03-08,-0.5990,-0.6530
2019-03-15,-0.6030,-0.6520
2019-03-22,-0.6070,-0.6490
2019-03-29,-0.6100,-0.6490
2019-04-05,-0.6140,-0.6550
2019-04-12,-0.6170,-0.6660
2019-04-19,-0.6190,-0.6770
2019-04-26,-0.6180,-0.6800
2019-05-03,-0.6150,-0.6770
2019-05-10,-0.6080,-0.6680
2019-05-17,-0.5990,-0.6570
2019-05-24,-0.5910,-0.6500
2019-05-31,-0.5830,-0.6440
2019-06-07,-0.5780,-0.6410
2019-06-14,-0.5760,-0.6380
2019-06-21,-0.5760,-0.6350
2019-06-28,-0.5780,-0.6330
2019-07-05,-0.5820,-0.6340
2019-07-12,-0.5840,-0.6370
2019-07-19,-0.5840,-0.6380
2019-07-26,-0.5810,-0.6350
2019-08-02,-0.5730,-0.6220
2019-08-09,-0.5610,-0.6010
2019-08-16,-0.5500,-0.5780
2019-08-23,-0.5390,-0.5610
2019-08-30,-0.5290,-0.5550
2019-09-06,-0.5220,-0.5600
2019-09-13,-0.5170,-0.5680
2019-09-20,-0.5130,-0.5720
2019-09-27,-0.5140,-0.5690
2019-10-04,-0.5180,-0.5590
2019-10-11,-0.5270,-0.5520
2019-10-18,-0.5390,-0.5560
2019-10-25,-0.5540,-0.5740
2019-11-01,-0.5660,-0.6000
2019-11-08,-0.5750,-0.6230
2019-11-15,-0.5800,-0.6330
2019-11-22,-0.5790,-0.6230
2019-11-29,-0.5740,-0.5990
2019-12-06,-0.5650,-0.5730
2019-12-13,-0.5570,-0.5610
2019-12-20,-0.5540,-0.5640
2019-12-27,-0.5590,-0.5800
2020-01-03,-0.5730,-0.5970
2020-01-10,-0.5930,-0.6100
2020-01-17,-0.6150,-0.6200
2020-01-24,-0.6290,-0.6340
2020-01-31,-0.6260,-0.6570
2020-02-07,-0.5980,-0.6800
2020-02-14,-0.5370,-0.6760
2020-02-21,-0.4340,-0.6060
2020-02-28,-0.2930,-0.4500
2020-03-06,-0.1300,-0.2240
2020-03-13,0.0370,0.0360
2020-03-20,0.1830,0.2710
2020-03-27,0.2750,0.4160
2020-04-03,0.3130,0.4590
2020-04-10,0.2980,0.4110
2020-04-17,0.2420,0.3120
2020-04-24,0.1620,0.2020
2020-05-01,0.0630,0.0940
2020-05-08,-0.0370,-0.0090
2020-05-15,-0.1270,-0.1080
2020-05-22,-0.2070,-0.2160
2020-05-29,-0.2700,-0.3200
2020-06-05,-0.3170,-0.4030
2020-06-12,-0.3460,-0.4470
2020-06-19,-0.3690,-0.4600
2020-06-26,-0.3860,-0.4530
2020-07-03,-0.4030,-0.4470
2020-07-10,-0.4220,-0.4580
2020-07-17,-0.4400,-0.4830
2020-07-24,-0.4600,-0.5140
2020-07-31,-0.4780,-0.5350
2020-08-07,-0.4920,-0.5410
2020-08-14,-0.5020,-0.5410
2020-08-21,-0.5090,-0.5490
2020-08-28,-0.5110,-0.5720
2020-09-04,-0.5090,-0.6090
2020-09-11,-0.5050,-0.6430
2020-09-18,-0.5010,-0.6620
2020-09-25,-0.4950,-0.6520
2020-10-02,-0.4920,-0.6200
2020-10-09,-0.4920,-0.5770
2020-10-16,-0.4950,-0.5430
2020-10-23,-0.5010,-0.5270
2020-10-30,-0.5100,-0.5280
2020-11-06,-0.5240,-0.5410
2020-11-13,-0.5410,-0.5560
2020-11-20,-0.5570,-0.5640
2020-11-27,-0.5720,-0.5670
2020-12-04,-0.5850,-0.5680
2020-12-11,-0.5950,-0.5720
2020-12-18,-0.6020,-0.5800
2020-12-25,-0.6080,-0.5870
2021-01-01,-0.6140,-0.5930
2021-01-08,-0.6180,-0.5940
2021-01-15,-0.6210,-0.5940
2021-01-22,-0.6230,-0.5970
2021-01-29,-0.6230,-0.6050
2021-02-05,-0.6250,-0.6210
2021-02-12,-0.6270,-0.6370
2021-02-19,-0.6290,-0.6490
2021-02-26,-0.6310,-0.6530
2021-03-05,-0.6350,-0.6530
2021-03-12,-0.6400,-0.6490
2021-03-19,-0.6450,-0.6470
2021-03-26,-0.6520,-0.6510
2021-04-02,-0.6590,-0.6580
2021-04-09,-0.6680,-0.6650
2021-04-16,-0.6750,-0.6670
2021-04-23,-0.6810,-0.6660
2021-04-30,-0.6860,-0.6620
2021-05-07,-0.6910,-0.6600
2021-05-14,-0.6940,-0.6610
2021-05-21,-0.6960,-0.6690
2021-05-28,-0.6980,-0.6790
2021-06-04,-0.6990,-0.6880
2021-06-11,-0.6980,-0.6940
2021-06-18,-0.6950,-0.6950
2021-06-25,-0.6910,-0.6950
2021-07-02,-0.6860,-0.6960
2021-07-09,-0.6790,-0.6980
2021-07-16,-0.6720,-0.6990
2021-07-23,-0.6650,-0.6970
2021-07-30,-0.6600,-0.6920
2021-08-06,-0.6550,-0.6840
2021-08-13,-0.6520,-0.6790
2021-08-20,-0.6510,-0.6810
2021-08-27,-0.6520,-0.6920
2021-09-03,-0.6530,-0.7080
2021-09-10,-0.6550,-0.7210
2021-09-17,-0.6570,-0.7270
2021-09-24,-0.6580,-0.7230
2021-10-01,-0.6580,-0.7130
2021-10-08,-0.6560,-0.7000
2021-10-15,-0.6500,-0.6890
2021-10-22,-0.6400,-0.6780
2021-10-29,-0.6260,-0.6640
2021-11-05,-0.6080,-0.6400
2021-11-12,-0.5880,-0.6060
2021-11-19,-0.5700,-0.5680
2021-11-26,-0.5540,-0.5330
2021-12-03,-0.5430,-0.5120
2021-12-10,-0.5410,-0.5120
2021-12-17,-0.5440,-0.5250
2021-12-24,-0.5510,-0.5440
2021-12-31,-0.5590,-0.5580
2022-01-07,-0.5650,-0.5640
2022-01-14,-0.5640,-0.5610
2022-01-21,-0.5570,-0.5540
2022-01-28,-0.5430,-0.5450
2022-02-04,-0.5230,-0.5330
2022-02-11,-0.4970,-0.5080
2022-02-18,-0.4670,-0.4650
2022-02-25,-0.4370,-0.4070
2022-03-04,-0.4100,-0.3470
2022-03-11,-0.3890,-0.3020
2022-03-18,-0.3770,-0.2870
2022-03-25,-0.3700,-0.2990
2022-04-01,-0.3680,-0.3230
2022-04-08,-0.3650,-0.3390
2022-04-15,-0.3580,-0.3280
2022-04-22,-0.3470,-0.2930
2022-04-29,-0.3320,-0.2440
2022-05-06,-0.3140,-0.2000
2022-05-13,-0.2950,-0.1740
2022-05-20,-0.2750,-0.1640
2022-05-27,-0.2530,-0.1550
2022-06-03,-0.2290,-0.1330
2022-06-10,-0.2040,-0.0950
2022-06-17,-0.1790,-0.0490
2022-06-24,-0.1630,-0.0170
2022-07-01,-0.1570,-0.0150
2022-07-08,-0.1610,-0.0470
2022-07-15,-0.1750,-0.1010
2022-07-22,-0.1940,-0.1580
2022-07-29,-0.2130,-0.1990
2022-08-05,-0.2270,-0.2160
2022-08-12,-0.2340,-0.2180
2022-08-19,-0.2320,-0.2110
2022-08-26,-0.2190,-0.2020
2022-09-02,-0.1980,-0.1910
2022-09-09,-0.1710,-0.1720
2022-09-16,-0.1430,-0.1380
2022-09-23,-0.1160,-0.0920
2022-09-30,-0.0970,-0.0470
2022-10-07,-0.0890,-0.0170
2022-10-14,-0.0910,-0.0140
2022-10-21,-0.1010,-0.0370
2022-10-28,-0.1170,-0.0750
2022-11-04,-0.1360,-0.1170
2022-11-11,-0.1540,-0.1470
2022-11-18,-0.1670,-0.1610
2022-11-25,-0.1760,-0.1630
2022-12-02,-0.1810,-0.1610
2022-12-09,-0.1840,-0.1640
2022-12-16,-0.1910,-0.1780
2022-12-23,-0.2010,-0.2000
2022-12-30,-0.2180,-0.2260
2023-01-06,-0.2410,-0.2530
2023-01-13,-0.2660,-0.2760
2023-01-20,-0.2870,-0.2950
2023-01-27,-0.3040,-0.3130
2023-02-03,-0.3120,-0.3260
2023-02-10,-0.3080,-0.3290
2023-02-17,-0.2930,-0.3150
2023-02-24,-0.2670,-0.2780
2023-03-03,-0.2360,-0.2250
2023-03-10,-0.2020,-0.1680
2023-03-17,-0.1700,-0.1200
2023-03-24,-0.1510,-0.1020
2023-03-31,-0.1470,-0.1160
2023-04-07,-0.1500,-0.1500
2023-04-14,-0.1610,-0.1920
2023-04-21,-0.1750,-0.2280
2023-04-28,-0.1870,-0.2500
2023-05-05,-0.1960,-0.2600
2023-05-12,-0.2040,-0.2640
2023-05-19,-0.2090,-0.2670
2023-05-26,-0.2120,-0.2700
2023-06-02,-0.2140,-0.2730
2023-06-09,-0.2150,-0.2700
2023-06-16,-0.2170,-0.2650
2023-06-23,-0.2210,-0.2610
2023-06-30,-0.2280,-0.2620
2023-07-07,-0.2360,-0.2720
2023-07-14,-0.2490,-0.2890
2023-07-21,-0.2640,-0.3080
2023-07-28,-0.2800,-0.3220
2023-08-04,-0.2970,-0.3290
2023-08-11,-0.3130,-0.3300
2023-08-18,-0.3250,-0.3260
2023-08-25,-0.3330,-0.3220
2023-09-01,-0.3380,-0.3210
2023-09-08,-0.3380,-0.3190
2023-09-15,-0.3330,-0.3150
2023-09-22,-0.3230,-0.3070
2023-09-29,-0.3110,-0.2930
2023-10-06,-0.2990,-0.2810
2023-10-13,-0.2900,-0.2730
2023-10-20,-0.2840,-0.2720
2023-10-27,-0.2830,-0.2830
2023-11-03,-0.2880,-0.3030
2023-11-10,-0.2970,-0.3250
2023-11-17,-0.3080,-0.3460
2023-11-24,-0.3200,-0.3610
2023-12-01,-0.3310,-0.3710
2023-12-08,-0.3400,-0.3780
2023-12-15,-0.3490,-0.3850
2023-12-22,-0.3590,-0.3940
2023-12-29,-0.3670,-0.4050
2024-01-05,-0.3750,-0.4170
2024-01-12,-0.3830,-0.4260
2024-01-19,-0.3900,-0.4330
2024-01-26,-0.3960,-0.4360
2024-02-02,-0.4030,-0.4400
2024-02-09,-0.4110,-0.4440
2024-02-16,-0.4190,-0.4520
2024-02-23,-0.4270,-0.4630
2024-03-01,-0.4340,-0.4760
2024-03-08,-0.4380,-0.4890
2024-03-15,-0.4390,-0.4990
2024-03-22,-0.4380,-0.5030
2024-03-29,-0.4330,-0.5000
2024-04-05,-0.4280,-0.4940
2024-04-12,-0.4220,-0.4850
2024-04-19,-0.4160,-0.4790
2024-04-26,-0.4140,-0.4780
2024-05-03,-0.4130,-0.4830
2024-05-10,-0.4140,-0.4890
2024-05-17,-0.4140,-0.4920
2024-05-24,-0.4130,-0.4890
2024-05-31,-0.4090,-0.4780
2024-06-07,-0.4030,-0.4620
2024-06-14,-0.3960,-0.4470
2024-06-21,-0.3880,-0.4350
2024-06-28,-0.3810,-0.4270
2024-07-05,-0.3750,-0.4230
2024-07-12,-0.3690,-0.4180
2024-07-19,-0.3640,-0.4110
2024-07-26,-0.3610,-0.4040
2024-08-02,-0.3590,-0.4000
2024-08-09,-0.3600,-0.4020
2024-08-16,-0.3690,-0.4140
2024-08-23,-0.3790,-0.4320
2024-08-30,-0.3910,-0.4510
2024-09-06,-0.4020,-0.4700
2024-09-13,-0.4120,-0.4850
2024-09-20,-0.4210,-0.4950
2024-09-27,-0.4270,-0.5030
2024-10-04,-0.4320,-0.5110
2024-10-11,-0.4360,-0.5170
2024-10-18,-0.4410,-0.5260
2024-10-25,-0.4460,-0.5350
2024-11-01,-0.4520,-0.5440
2024-11-08,-0.4600,-0.5540
2024-11-15,-0.4680,-0.5620
2024-11-22,-0.4730,-0.5650
2024-11-29,-0.4770,-0.5640
2024-12-06,-0.4790,-0.5600
2024-12-13,-0.4810,-0.5530
2024-12-20,-0.4820,-0.5480
2024-12-27,-0.4860,-0.5480
2025-01-03,-0.4900,-0.5520
2025-01-10,-0.4960,-0.5580
2025-01-17,-0.5010,-0.5620
2025-01-24,-0.5060,-0.5600
2025-01-31,-0.5090,-0.5520
2025-02-07,-0.5080,-0.5370
2025-02-14,-0.5030,-0.5190
2025-02-21,-0.4940,-0.5030
2025-02-28,-0.4800,-0.4910
2025-03-07,-0.4630,-0.4820
2025-03-14,-0.4440,-0.4740
2025-03-21,-0.4260,-0.4630
2025-03-28,-0.4090,-0.4500
2025-04-04,-0.3930,-0.4340
2025-04-11,-0.3820,-0.4220
2025-04-18,-0.3830,-0.4220
2025-04-25,-0.3890,-0.4330
2025-05-02,-0.4030,-0.4550
2025-05-09,-0.4210,-0.4800
2025-05-16,-0.4380,-0.5010
2025-05-23,-0.4540,-0.5140
2025-05-30,-0.4660,-0.5190
2025-06-06,-0.4760,-0.5220
2025-06-13,-0.4830,-0.5250
2025-06-20,-0.4900,-0.5320
2025-06-27,-0.4960,-0.5420
2025-07-04,-0.5030,-0.5530
2025-07-11,-0.5100,-0.5610
2025-07-18,-0.5150,-0.5660
2025-07-25,-0.5190,-0.5700
2025-08-01,-0.5210,-0.5730
2025-08-08,-0.5230,-0.5760
2025-08-15,-0.5260,-0.5800
2025-08-22,-0.5270,-0.5810
2025-08-29,-0.5280,-0.5810
2025-09-05,-0.5280,-0.5800
2025-09-12,-0.5280,-0.5810
2025-09-19,-0.5270,-0.5840
2025-09-26,-0.5270,-0.5890
2025-10-03,-0.5260,-0.5940
2025-10-10,-0.5240,-0.5950
2025-10-17,-0.5210,-0.5920
2025-10-24,-0.5180,-0.5880
2025-10-31,-0.5150,-0.5830
2025-11-07,-0.5110,-0.5790
2025-11-14,-0.5100,-0.5760
2025-11-21,-0.5090,-0.5720
2025-11-28,-0.5110,-0.5670
2025-12-05,-0.5140,-0.5600
2025-12-12,-0.5190,-0.5560
2025-12-19,-0.5280,-0.5580
2025-12-26,-0.5400,-0.5680
2026-01-02,-0.5510,-0.5800
2026-01-09,-0.5630,-0.5900
2026-01-16,-0.5690,-0.5960
2026-01-23,-0.5710,-0.5950
2026-01-30,-0.5670,-0.5870
2026-02-06,-0.5590,-0.5750
2026-02-13,-0.5450,-0.5610
2026-02-20,-0.5280,-0.5430
2026-02-27,-0.5090,-0.5210
2026-03-06,-0.4900,-0.4960
2026-03-13,-0.4740,-0.4740
2026-03-20,-0.4640,-0.4610
2026-03-27,-0.4600,-0.4570
2026-04-03,-0.4650,-0.4680
2026-04-10,-0.4750,-0.4880
2026-04-17,-0.4870,-0.5050
2026-04-24,-0.4970,-0.5160
2026-05-01,-0.5050,-0.5180
2026-05-08,-0.5100,-0.5150
2026-05-15,-0.5110,-0.5130
2026-05-22,-0.5100,-0.5170
2026-05-29,-0.5090,-0.5280
2026-06-05,-0.5080,-0.5450
2026-06-12,-0.5080,-0.5590
2026-06-19,-0.5100,-0.5690
2026-06-26,-0.5140,-0.5740
2026-07-03,-0.5200,-0.5770
2026-07-10,-0.5260,-0.5780
2026-07-17,-0.5320,-0.5810
2026-07-24,-0.5380,-0.5860
2026-07-31,-0.5440,-0.5890
2026-08-07,-0.5490,-0.5900
2026-08-14,-0.5530,-0.5880
2026-08-21,-0.5560,-0.5850
2026-08-28,-0.5580,-0.5820
